61
52
-1.70773 -28.0 -30.3929
-2.13327 -28.0 -30.1427
-3.13463 -28.0 -29.4765
-3.71134 -28.0 -29.065
-4.05682 -28.0 -28.8605
-4.42268 -28.0 -28.5747
-5.49316 -28.0 -27.6097
-6.31752 -28.0 -27.0565
-6.71106 -28.0 -26.7225
-6.81023 -28.0 -26.6333
-7.1068 -28.0 -26.4107
-7.7142 -28.0 -26.0377
-8.10004 -28.0 -25.8274
-8.67824 -28.0 -25.5916
-9.54167 -28.0 -25.3351
-9.68478 -28.0 -25.2892
-9.82652 -28.0 -25.2424
-10.5099 -28.0 -25.0379
-11.0909 -28.0 -24.9646
-12.3306 -28.0 -24.7477
-12.7018 -28.0 -24.6698
-13.1544 -28.0 -24.6228
-13.5877 -28.0 -24.5123
-13.7106 -28.0 -24.4503
-14.3765 -28.0 -24.2473
-14.4692 -28.0 -24.2065
-15.0378 -28.0 -23.7105
-15.132 -28.0 -23.6601
-15.5978 -28.0 -23.2413
-15.9166 -28.0 -22.4098
-15.9967 -28.0 -21.9921
-15.7938 -28.0 -21.1215
-15.3567 -28.0 -20.2418
-15.1936 -28.0 -19.7435
-14.8408 -28.0 -19.0837
-14.1514 -28.0 -17.9589
-13.7192 -28.0 -17.3286
-13.0678 -28.0 -16.8698
-12.706 -28.0 -16.5377
-11.71 -28.0 -15.6322
-11.455 -28.0 -15.482
-11.13 -28.0 -15.3878
-10.7485 -28.0 -15.1855
-10.0623 -28.0 -14.8894
-9.96595 -28.0 -14.8345
-9.70172 -28.0 -14.667
-8.92921 -28.0 -14.111
-8.85068 -28.0 -14.0789
-7.99521 -28.0 -13.9354
-7.7028 -28.0 -13.9129
-7.01358 -28.0 -13.9235
-6.38615 -28.0 -13.9176
-6.072 -28.0 -13.9303
-4.72626 -28.0 -13.9207
-4.63496 -28.0 -13.9209
-4.60178 -28.0 -13.9209
-2.69994 -28.0 -13.917
-1.84886 -28.0 -13.9328
-1.69896 -28.0 -13.9362
-0.824852 -28.0 -14.0371
-0.701714 -28.0 -14.0736
-0.593872 -28.0 -14.118
0.293503 -28.0 -14.6248
1.29524 -28.0 -15.314
2.2948 -28.0 -16.0828
3.29626 -28.0 -16.5127
3.80926 -28.0 -16.7175
4.29799 -28.0 -16.8584
5.22534 -28.0 -17.0701
5.90506 -28.0 -17.4432
6.48172 -28.0 -17.6211
6.64693 -28.0 -17.5908
7.94747 -28.0 -18.2482
8.27315 -28.0 -18.4759
9.29755 -28.0 -18.8721
9.61716 -28.0 -18.8662
10.3049 -28.0 -19.3109
11.1882 -28.0 -19.9945
11.3251 -28.0 -20.0616
11.3996 -28.0 -20.1163
12.2949 -28.0 -20.7983
13.3086 -28.0 -21.1248
13.3494 -28.0 -21.1716
13.4001 -28.0 -21.219
14.1873 -28.0 -22.2272
14.5822 -28.0 -23.2328
14.7719 -28.0 -23.7599
14.9347 -28.0 -24.2333
15.6185 -28.0 -26.3083
15.8833 -28.0 -27.1762
16.1115 -28.0 -28.2494
16.1297 -28.0 -28.4013
16.164 -28.0 -29.2348
16.1904 -28.0 -30.1277
16.1899 -28.0 -30.2337
16.0535 -28.0 -31.2353
15.9959 -28.0 -31.9154
15.2725 -28.0 -32.5743
14.9795 -28.0 -32.8978
14.3446 -28.0 -33.2889
13.8307 -28.0 -33.5186
13.1331 -28.0 -33.6633
12.2942 -28.0 -33.7426
11.2987 -28.0 -33.4964
11.0501 -28.0 -33.4609
10.8834 -28.0 -33.42
10.8002 -28.0 -33.406
10.0958 -28.0 -33.3735
154
11.2886 -27.0 -35.3927
11.0878 -27.0 -35.389
10.4315 -27.0 -35.1395
10.2962 -27.0 -35.1144
9.28064 -27.0 -34.7543
9.05595 -27.0 -34.5579
8.98608 -27.0 -34.4967
8.2965 -27.0 -34.198
7.82346 -27.0 -33.9577
7.30383 -27.0 -33.7848
7.185 -27.0 -33.7375
6.90265 -27.0 -33.517
6.2962 -27.0 -33.3703
5.29324 -27.0 -32.9995
4.88641 -27.0 -32.8839
4.5984 -27.0 -32.7942
4.29842 -27.0 -32.7084
3.28223 -27.0 -32.5106
2.29784 -27.0 -32.3321
2.29729 -27.0 -32.3321
1.29185 -27.0 -32.2201
0.437126 -27.0 -32.0658
-0.725952 -27.0 -31.6735
-1.18924 -27.0 -31.6133
-1.34885 -27.0 -31.5436
-1.88436 -27.0 -31.2728
-2.14835 -27.0 -31.1547
-2.75084 -27.0 -30.8236
-2.94579 -27.0 -30.7076
-3.66925 -27.0 -30.2708
-3.69667 -27.0 -30.2585
-4.74131 -27.0 -29.6615
-5.08466 -27.0 -29.4128
-5.13869 -27.0 -29.3726
-5.71672 -27.0 -28.9097
-5.93979 -27.0 -28.6894
-6.34189 -27.0 -28.2554
-6.85078 -27.0 -27.7735
-6.94968 -27.0 -27.6477
-7.13707 -27.0 -27.4798
-7.25598 -27.0 -27.3743
-7.93971 -27.0 -26.8833
-8.03694 -27.0 -26.829
-8.68564 -27.0 -26.4771
-9.08862 -27.0 -26.3827
-9.70044 -27.0 -26.1812
-9.80219 -27.0 -26.1477
-10.295 -27.0 -25.9901
-10.7864 -27.0 -25.7899
-11.1024 -27.0 -25.6721
-12.5203 -27.0 -25.3627
-13.2869 -27.0 -25.1731
-13.7104 -27.0 -25.0078
-14.7222 -27.0 -24.6673
-15.1619 -27.0 -24.5439
-16.0215 -27.0 -24.2653
-16.2027 -27.0 -24.1908
-16.2306 -27.0 -24.1818
-16.9957 -27.0 -23.5968
-17.1181 -27.0 -23.4631
-17.3825 -27.0 -23.2467
-17.9714 -27.0 -22.3459
-18.0231 -27.0 -22.2365
-18.0145 -27.0 -21.9221
-17.8849 -27.0 -21.0594
-17.8493 -27.0 -20.9555
-17.707 -27.0 -20.5358
-16.716 -27.0 -18.247
-16.7072 -27.0 -18.2267
-16.3249 -27.0 -17.5869
-16.0889 -27.0 -17.228
-15.242 -27.0 -16.2269
-14.9291 -27.0 -16.0022
-14.2378 -27.0 -15.2313
-13.9785 -27.0 -14.9588
-13.8184 -27.0 -14.7995
-13.2474 -27.0 -14.227
-12.7019 -27.0 -13.7863
-11.7503 -27.0 -13.1907
-11.053 -27.0 -12.872
-10.4842 -27.0 -12.4515
-9.71426 -27.0 -12.2319
-8.97819 -27.0 -11.8713
-8.34904 -27.0 -11.6638
-8.08736 -27.0 -11.5867
-7.543 -27.0 -11.5749
-7.27808 -27.0 -11.5723
-7.0486 -27.0 -11.5511
-6.4781 -27.0 -11.4565
-5.69588 -27.0 -11.3979
-4.69069 -27.0 -11.5846
-4.00967 -27.0 -11.5829
-3.02684 -27.0 -11.5803
-2.69604 -27.0 -11.6681
-1.69904 -27.0 -11.8362
-0.701332 -27.0 -12.2713
0.307617 -27.0 -12.6354
1.32182 -27.0 -12.7641
2.29662 -27.0 -13.1114
2.40638 -27.0 -13.1316
3.29535 -27.0 -13.4405
4.28834 -27.0 -14.1082
5.2947 -27.0 -14.1424
6.30215 -27.0 -14.8117
6.65508 -27.0 -14.8311
7.31363 -27.0 -15.07
7.4474 -27.0 -15.1376
8.3166 -27.0 -15.6246
9.27963 -27.0 -15.9421
9.52864 -27.0 -16.0076
10.2657 -27.0 -16.2483
10.3028 -27.0 -16.2779
11.3154 -27.0 -16.992
11.4362 -27.0 -17.0941
11.4654 -27.0 -17.1087
12.3042 -27.0 -17.6988
13.2963 -27.0 -18.2368
13.8594 -27.0 -18.6796
14.315 -27.0 -19.2255
14.3151 -27.0 -19.2256
15.2181 -27.0 -20.2247
16.0205 -27.0 -21.2253
16.1426 -27.0 -21.3953
16.4935 -27.0 -22.0424
16.5839 -27.0 -22.2297
16.9193 -27.0 -23.2406
17.2524 -27.0 -24.2455
17.2793 -27.0 -24.3569
17.5314 -27.0 -25.2326
17.7565 -27.0 -26.2342
18.0119 -27.0 -27.516
18.0989 -27.0 -28.2293
18.1396 -27.0 -28.4388
18.2139 -27.0 -29.2344
18.3226 -27.0 -30.2343
18.4731 -27.0 -31.05
18.4961 -27.0 -31.2187
18.5453 -27.0 -31.4445
18.7742 -27.0 -32.6651
18.9449 -27.0 -33.2285
18.8757 -27.0 -33.8018
18.3079 -27.0 -34.5105
18.0795 -27.0 -34.5672
17.6373 -27.0 -34.6612
16.945 -27.0 -34.703
15.6701 -27.0 -34.6219
14.7853 -27.0 -34.7059
14.7145 -27.0 -34.7716
14.0186 -27.0 -35.2133
13.4028 -27.0 -35.7421
13.0565 -27.0 -35.8751
12.7143 -27.0 -35.8938
12.3025 -27.0 -35.6955
11.8432 -27.0 -35.6969
161
6.76122 -26.0 -34.6481
6.72991 -26.0 -34.589
6.56445 -26.0 -34.2184
5.92311 -26.0 -33.7301
5.2995 -26.0 -33.4842
4.35168 -26.0 -33.2439
4.29547 -26.0 -33.2279
3.29692 -26.0 -32.9737
2.29768 -26.0 -32.7774
2.29573 -26.0 -32.7775
1.75969 -26.0 -32.7166
1.29383 -26.0 -32.6224
0.704826 -26.0 -32.5043
0.585411 -26.0 -32.4821
-0.586449 -26.0 -32.2832
-1.96754 -26.0 -32.0783
-2.15623 -26.0 -32.0457
-2.72641 -26.0 -31.7626
-3.00217 -26.0 -31.6093
-3.44507 -26.0 -31.4782
-3.97152 -26.0 -31.3198
-4.74088 -26.0 -30.9097
-4.98694 -26.0 -30.7444
-5.21546 -26.0 -30.58
-5.70837 -26.0 -30.2744
-6.70515 -26.0 -29.3694
-6.81664 -26.0 -29.2341
-7.07626 -26.0 -28.9167
-7.09769 -26.0 -28.8592
-7.32316 -26.0 -28.3856
-7.52863 -26.0 -28.1066
-7.56274 -26.0 -28.0761
-7.87898 -26.0 -27.8032
-8.04791 -26.0 -27.6764
-8.40782 -26.0 -27.4397
-8.69183 -26.0 -27.2845
-9.70351 -26.0 -27.1236
-10.1115 -26.0 -26.9306
-10.8269 -26.0 -26.639
-11.6958 -26.0 -26.2224
-12.0259 -26.0 -26.0555
-12.0945 -26.0 -26.0214
-12.7046 -26.0 -25.8774
-13.7069 -26.0 -25.498
-14.682 -26.0 -25.182
-15.0899 -26.0 -25.0436
-15.5758 -26.0 -24.8865
-16.8493 -26.0 -24.4903
-17.7178 -26.0 -24.1981
-18.1679 -26.0 -23.9725
-18.6116 -26.0 -23.5915
-18.944 -26.0 -23.2604
-19.1734 -26.0 -22.9114
-19.423 -26.0 -22.4667
-19.5492 -26.0 -22.2261
-19.6197 -26.0 -21.325
-19.6064 -26.0 -21.2381
-19.3548 -26.0 -20.2352
-19.1993 -26.0 -19.7393
-18.912 -26.0 -19.0403
-18.5755 -26.0 -18.2276
-18.1164 -26.0 -17.2293
-17.9796 -26.0 -16.9487
-17.5805 -26.0 -16.2266
-16.7671 -26.0 -15.2287
-16.7088 -26.0 -15.1606
-15.7034 -26.0 -14.2345
-14.7079 -26.0 -13.3039
-14.0927 -26.0 -12.8375
-13.6808 -26.0 -12.5318
-13.2941 -26.0 -12.2304
-12.2355 -26.0 -11.4762
-11.9819 -26.0 -11.2979
-11.8156 -26.0 -11.1802
-11.2138 -26.0 -10.7065
-10.7118 -26.0 -10.4068
-10.6808 -26.0 -10.3775
-9.95139 -26.0 -9.9884
-9.26119 -26.0 -9.68282
-8.70772 -26.0 -9.46346
-7.84686 -26.0 -9.37198
-6.7839 -26.0 -9.31027
-6.66338 -26.0 -9.30806
-6.6232 -26.0 -9.30892
-4.84366 -26.0 -9.34148
-4.79443 -26.0 -9.34174
-4.73785 -26.0 -9.33952
-3.70161 -26.0 -9.43929
-2.97853 -26.0 -9.69943
-2.70486 -26.0 -9.78503
-1.81499 -26.0 -10.1345
-0.700188 -26.0 -10.4526
0.294922 -26.0 -10.8387
0.585342 -26.0 -10.951
1.41183 -26.0 -11.1168
2.26616 -26.0 -11.3462
3.04486 -26.0 -11.4755
3.31187 -26.0 -11.521
4.30325 -26.0 -11.9919
4.82048 -26.0 -12.1708
5.73981 -26.0 -12.7762
6.4037 -26.0 -13.1379
7.37939 -26.0 -13.65
7.76617 -26.0 -13.8452
8.31227 -26.0 -14.0804
8.42358 -26.0 -14.1371
8.98344 -26.0 -14.3824
9.11176 -26.0 -14.4319
9.62426 -26.0 -14.5772
10.296 -26.0 -14.7835
10.6305 -26.0 -14.9062
11.3551 -26.0 -15.2803
12.5471 -26.0 -16.0082
13.313 -26.0 -16.395
14.5547 -26.0 -17.1164
15.3231 -26.0 -17.6798
15.7455 -26.0 -18.2047
16.547 -26.0 -19.2045
17.3255 -26.0 -20.0945
18.2469 -26.0 -21.217
18.5372 -26.0 -21.923
18.6419 -26.0 -22.2276
18.798 -26.0 -22.7069
19.1734 -26.0 -24.0966
19.3838 -26.0 -25.117
19.4099 -26.0 -25.2339
19.5964 -26.0 -26.238
19.6371 -26.0 -26.8273
19.6631 -26.0 -27.2313
19.843 -26.0 -29.4101
19.855 -26.0 -29.9661
19.881 -26.0 -30.1956
19.8834 -26.0 -30.2023
20.0137 -26.0 -31.2301
20.0708 -26.0 -31.4875
20.1931 -26.0 -32.3421
20.3959 -26.0 -33.0851
20.4422 -26.0 -33.2357
20.4705 -26.0 -33.3938
20.3373 -26.0 -34.3525
20.0196 -26.0 -34.6984
19.3679 -26.0 -35.0826
19.2989 -26.0 -35.138
18.2885 -26.0 -35.2238
17.2941 -26.0 -35.4032
16.8678 -26.0 -35.4006
16.3057 -26.0 -35.3794
15.801 -26.0 -35.4118
14.9024 -26.0 -35.4914
14.3053 -26.0 -35.7541
13.3026 -26.0 -35.9984
12.8893 -26.0 -35.9985
11.8868 -26.0 -36.0298
11.292 -26.0 -36.0283
10.8727 -26.0 -36.029
10.2722 -26.0 -36.0023
9.25104 -26.0 -35.804
8.81448 -26.0 -35.7984
8.29459 -26.0 -35.4826
7.93399 -26.0 -35.4609
7.28348 -26.0 -35.2584
168
6.29977 -25.0 -35.5152
5.87321 -25.0 -35.2328
5.69164 -25.0 -34.8575
5.64029 -25.0 -34.7441
5.05254 -25.0 -33.9449
4.95815 -25.0 -33.8304
4.31978 -25.0 -33.6698
3.88922 -25.0 -33.5727
3.29787 -25.0 -33.414
2.29453 -25.0 -33.2229
2.29418 -25.0 -33.2229
2.26542 -25.0 -33.2197
1.30022 -25.0 -32.9998
0.882683 -25.0 -32.9202
0.187355 -25.0 -32.7828
-1.60007 -25.0 -32.5042
-1.92001 -25.0 -32.4553
-2.02326 -25.0 -32.4388
-2.72159 -25.0 -32.3161
-3.97245 -25.0 -32.1115
-4.15481 -25.0 -32.0827
-4.6193 -25.0 -31.9446
-5.15473 -25.0 -31.6911
-6.26984 -25.0 -30.9585
-6.70633 -25.0 -30.7115
-6.7813 -25.0 -30.6692
-7.1398 -25.0 -30.4743
-7.51187 -25.0 -30.2509
-7.98766 -25.0 -29.646
-8.32302 -25.0 -29.234
-8.78986 -25.0 -28.3659
-9.05247 -25.0 -28.2723
-9.70879 -25.0 -28.1786
-10.7006 -25.0 -27.6229
-11.1135 -25.0 -27.327
-11.8927 -25.0 -26.8802
-12.3894 -25.0 -26.6156
-12.5327 -25.0 -26.5449
-13.6924 -25.0 -26.0698
-13.9732 -25.0 -25.961
-14.0891 -25.0 -25.8782
-14.6528 -25.0 -25.7121
-15.0947 -25.0 -25.5375
-16.3104 -25.0 -25.1366
-17.1038 -25.0 -24.8726
-18.1799 -25.0 -24.5348
-18.3914 -25.0 -24.466
-18.6003 -25.0 -24.3985
-18.6133 -25.0 -24.393
-19.037 -25.0 -24.2357
-19.129 -25.0 -24.2087
-19.7096 -25.0 -23.7096
-20.1337 -25.0 -23.327
-20.1678 -25.0 -23.2868
-20.2049 -25.0 -23.2395
-20.5165 -25.0 -22.6878
-20.7126 -25.0 -22.3803
-20.8524 -25.0 -22.2463
-20.8602 -25.0 -22.2322
-21.2973 -25.0 -21.2328
-21.4787 -25.0 -20.2351
-21.1924 -25.0 -19.2297
-21.0138 -25.0 -18.9344
-20.6933 -25.0 -18.2281
-19.7344 -25.0 -16.9361
-19.2671 -25.0 -16.2148
-18.9219 -25.0 -15.6861
-18.1969 -25.0 -14.753
-17.4569 -25.0 -13.9235
-17.2161 -25.0 -13.6504
-16.7262 -25.0 -13.1737
-16.7029 -25.0 -13.15
-15.7273 -25.0 -12.2297
-15.7043 -25.0 -12.2081
-14.7068 -25.0 -11.383
-14.0615 -25.0 -10.9187
-13.7454 -25.0 -10.6119
-12.9248 -25.0 -10.0081
-11.8634 -25.0 -9.25211
-11.1285 -25.0 -8.80543
-10.7043 -25.0 -8.53635
-9.82512 -25.0 -8.15913
-9.10645 -25.0 -7.88016
-7.70197 -25.0 -7.43305
-7.52332 -25.0 -7.39642
-7.15597 -25.0 -7.28263
-6.78187 -25.0 -7.14888
-6.6325 -25.0 -7.08668
-5.70193 -25.0 -7.04967
-4.90714 -25.0 -7.01756
-4.7048 -25.0 -7.00687
-3.70291 -25.0 -7.23907
-2.70402 -25.0 -7.44497
-2.4681 -25.0 -7.47406
-1.32159 -25.0 -7.60841
-0.03302 -25.0 -7.88845
0.307152 -25.0 -7.99272
0.476067 -25.0 -8.12241
0.609161 -25.0 -8.22631
1.431 -25.0 -9.09534
2.29616 -25.0 -9.46934
3.2947 -25.0 -9.78867
4.30813 -25.0 -10.2327
4.31985 -25.0 -10.2404
5.32 -25.0 -10.8085
5.55965 -25.0 -11.0614
6.29827 -25.0 -11.5961
7.22292 -25.0 -12.1159
7.37096 -25.0 -12.1947
8.27185 -25.0 -12.5799
9.29964 -25.0 -13.0788
9.43784 -25.0 -13.1626
10.467 -25.0 -13.5896
10.7333 -25.0 -13.6782
11.5938 -25.0 -14.0154
12.3083 -25.0 -14.3069
13.3319 -25.0 -14.8645
13.6518 -25.0 -15.0791
14.3008 -25.0 -15.5295
14.8649 -25.0 -15.8483
15.3054 -25.0 -16.1824
16.2967 -25.0 -17.1326
16.3992 -25.0 -17.2341
17.3874 -25.0 -18.238
18.2598 -25.0 -19.2257
18.3009 -25.0 -19.2777
19.0332 -25.0 -20.2038
19.1615 -25.0 -20.3857
19.2252 -25.0 -20.5386
19.6469 -25.0 -21.5782
19.9013 -25.0 -22.2316
20.2859 -25.0 -23.215
20.2982 -25.0 -23.2499
20.5196 -25.0 -23.9295
20.6161 -25.0 -24.2245
20.859 -25.0 -25.2322
21.0771 -25.0 -26.2319
21.1096 -25.0 -26.5218
21.1955 -25.0 -27.4066
21.2707 -25.0 -28.2336
21.2726 -25.0 -28.3589
21.2541 -25.0 -30.2228
21.2544 -25.0 -30.2317
21.2458 -25.0 -31.2334
21.2518 -25.0 -31.3098
21.3638 -25.0 -32.1596
21.3683 -25.0 -32.2424
21.4155 -25.0 -32.62
21.7401 -25.0 -33.8342
21.6385 -25.0 -34.3291
21.072 -25.0 -35.2733
21.0549 -25.0 -35.3018
20.3129 -25.0 -35.6248
19.2966 -25.0 -35.8712
18.8031 -25.0 -35.8717
17.6534 -25.0 -35.8953
17.08 -25.0 -35.8933
14.7074 -25.0 -35.9779
13.8854 -25.0 -35.9822
12.4919 -25.0 -36.0086
11.8881 -25.0 -36.0087
11.2845 -25.0 -36.006
10.3397 -25.0 -36.0075
8.88595 -25.0 -35.9888
8.29561 -25.0 -35.9805
7.88589 -25.0 -35.9775
7.47694 -25.0 -35.9777
6.8541 -25.0 -35.9221
382
5.28095 -24.0 -35.675
4.83644 -24.0 -35.4372
4.75878 -24.0 -35.3314
4.71495 -24.0 -35.2365
4.46915 -24.0 -34.7299
4.29323 -24.0 -34.3864
4.16364 -24.0 -34.2335
3.92686 -24.0 -34.0475
3.31029 -24.0 -33.9145
3.24486 -24.0 -33.8863
3.08912 -24.0 -33.7918
1.71458 -24.0 -33.4328
1.31223 -24.0 -33.3467
-0.0738144 -24.0 -33.0839
-0.679596 -24.0 -32.9807
-1.13711 -24.0 -32.9108
-1.28438 -24.0 -32.8872
-2.13525 -24.0 -32.7241
-3.65576 -24.0 -32.4602
-3.90922 -24.0 -32.4202
-4.63039 -24.0 -32.2753
-4.70248 -24.0 -32.2624
-4.87842 -24.0 -32.2322
-5.54147 -24.0 -32.1371
-6.14503 -24.0 -31.9591
-6.70647 -24.0 -31.6451
-7.13737 -24.0 -31.5098
-7.63567 -24.0 -31.2491
-7.7084 -24.0 -31.2093
-7.75989 -24.0 -31.1782
-8.58025 -24.0 -30.6221
-9.05164 -24.0 -30.2569
-10.0088 -24.0 -29.3058
-10.6966 -24.0 -28.6879
-10.7996 -24.0 -28.5945
-11.6874 -24.0 -27.8366
-12.2622 -24.0 -27.5689
-12.6315 -24.0 -27.4122
-12.6952 -24.0 -27.3977
-13.7027 -24.0 -27.1206
-14.0958 -24.0 -26.8489
-14.5073 -24.0 -26.6081
-14.9351 -24.0 -26.2221
-15.0836 -24.0 -26.1036
-15.475 -24.0 -25.9089
-16.7255 -24.0 -25.456
-16.9611 -24.0 -25.3833
-18.1201 -24.0 -24.9971
-18.2484 -24.0 -24.9556
-18.3059 -24.0 -24.9313
-18.7044 -24.0 -24.784
-19.7037 -24.0 -24.3688
-19.9772 -24.0 -24.2351
-20.7166 -24.0 -23.6284
-21.15 -24.0 -23.2351
-21.1651 -24.0 -23.2181
-22.2078 -24.0 -22.2819
-22.4852 -24.0 -21.7568
-22.6995 -24.0 -21.2275
-22.9592 -24.0 -20.2356
-22.8794 -24.0 -19.9989
-22.7018 -24.0 -19.2181
-22.0902 -24.0 -18.2551
-21.7003 -24.0 -17.4383
-20.8007 -24.0 -15.9776
-20.2118 -24.0 -15.2337
-19.5335 -24.0 -14.4035
-19.0988 -24.0 -13.861
-18.7124 -24.0 -13.3637
-18.5737 -24.0 -13.214
-17.3012 -24.0 -11.8542
-16.7056 -24.0 -11.2442
-16.6915 -24.0 -11.231
-16.1815 -24.0 -10.7622
-15.7088 -24.0 -10.3382
-14.6946 -24.0 -9.72131
-13.6407 -24.0 -8.86124
-12.6827 -24.0 -8.23907
-11.7232 -24.0 -7.4918
-11.3751 -24.0 -7.28809
-10.9053 -24.0 -7.02219
-10.7008 -24.0 -6.89426
-9.7014 -24.0 -6.32094
-9.60341 -24.0 -6.27625
-9.0377 -24.0 -5.90747
-8.70367 -24.0 -5.73595
-7.85047 -24.0 -5.13056
-7.73564 -24.0 -5.01815
